0,343,141
1,343,141
2,343,141
3,343,141
4,343,141
5,343,141
6,343,141
7,343,141
8,343,141
9,343,141
10,343,141
11,343,141
12,343,141
13,341,142
14,341,142
15,343,141
16,343,141
17,343,141
18,343,140
19,344,140
20,344,140
21,344,140
22,344,140
23,340,142
24,340,142
25,341,141
26,341,142
27,341,142
28,341,142
29,341,142
30,344,140
31,344,140
32,344,140
33,345,140
34,345,140
35,345,140
36,345,140
37,345,139
38,345,139
39,345,140
40,345,140
41,345,140
42,341,141
43,341,141
44,341,141
45,341,141
46,341,141
47,341,141
48,341,141
49,341,141
50,341,141
51,341,141
52,341,141
53,341,141
54,341,140
55,342,140
56,342,140
57,342,140
58,342,140
59,342,140
60,342,140
61,342,140
62,342,140
63,342,140
64,342,140
65,342,140
66,342,140
67,342,140
68,342,140
69,342,140
70,342,140
71,342,140
72,342,140
73,342,140
74,342,140
75,342,140
76,342,140
77,342,140
78,342,140
79,342,140
80,342,140
81,342,140
82,342,140
83,342,140
84,342,140
85,344,139
86,344,139
87,347,139
88,347,139
89,347,139
90,347,139
91,347,139
92,344,140
93,344,140
94,344,140
95,344,140
96,344,140
97,344,140
98,346,139
99,346,139
100,346,139
101,346,139
102,347,139
103,347,139
104,346,140
105,346,140
106,346,140
107,346,140
108,346,140
109,346,140
110,346,140
111,346,141
112,346,141
113,346,141
114,346,141
115,346,141
116,346,141
117,346,141
118,348,140
119,349,141
120,349,141
121,347,142
122,347,142
123,347,142
124,347,142
125,347,142
126,347,142
127,347,142
128,347,142
129,347,142
130,347,142
131,347,143
132,347,143
133,347,143
134,347,143
135,347,143
136,347,143
137,347,143
138,347,144
139,347,144
140,347,144
141,347,144
142,347,144
143,350,143
144,350,143
145,350,144
146,350,144
147,349,145
148,349,145
149,349,145
150,349,146
151,349,146
152,349,147
153,349,147
154,349,147
155,349,148
156,349,148
157,349,149
158,349,149
159,349,150
160,349,150
161,349,150
162,349,151
163,349,151
164,351,152
165,351,152
166,351,152
167,351,154
168,351,154
169,351,155
170,351,155
171,349,158
172,349,158
173,349,158
174,349,161
175,349,161
176,349,163
177,349,163
178,349,163
179,349,165
180,349,165
181,349,168
182,349,168
183,350,169
184,349,170
185,349,170
186,349,172
187,349,172
188,350,173
189,350,173
190,350,173
191,350,176
192,350,176
193,350,178
194,350,178
195,350,180
196,350,180
197,350,180
198,350,182
199,350,182
200,350,185
201,350,185
202,350,185
203,350,187
204,350,187
205,350,190
206,350,190
207,350,192
208,350,192
209,350,192
210,350,195
211,350,195
212,350,197
213,350,197
214,350,197
215,350,199
216,350,199
217,350,200
218,350,200
219,350,200
220,350,200
221,350,200
222,351,201
223,351,201
224,351,201
225,350,201
226,350,201
227,350,201
228,350,201
229,350,202
230,350,202
231,350,202
232,350,202
233,350,202
234,351,202
235,351,202
236,361,203
237,350,208
238,350,208
239,350,208
240,350,208
241,350,208
242,350,208
243,350,208
244,351,208
245,351,208
246,380,203
247,356,207
248,355,207
249,355,210
250,355,210
251,345,211
252,345,212
253,347,214
254,348,214
255,350,213
256,350,213
257,350,213
258,352,214
259,352,214
260,354,213
261,355,213
262,355,213
263,378,211
264,354,211
265,360,210
266,360,210
267,356,210
268,356,210
269,357,210
270,355,203
271,362,210
272,362,210
273,364,209
274,364,209
275,359,209
276,360,209
277,357,210
278,361,210
279,358,209
280,364,209
281,364,209
282,341,225
283,368,208
284,365,210
285,366,210
286,366,210
287,366,211
288,367,211
289,367,213
290,367,213
291,368,213
292,368,213
293,368,213
294,368,214
295,368,214
296,369,215
297,369,215
298,369,215
299,369,215
300,369,214
301,369,213
302,369,213
303,369,213
304,369,213
305,369,213
306,368,211
307,368,211
308,373,211
309,373,211
310,373,211
311,366,209
312,366,209
313,366,208
314,366,208
315,365,207
316,365,207
317,365,207
318,365,206
319,365,206
320,364,206
321,364,206
322,364,206
323,368,205
324,368,205
325,367,205
326,370,204
327,369,206
328,369,206
329,369,206
330,369,206
331,369,206
332,368,207
333,368,207
334,368,207
335,369,208
336,369,208
337,368,209
338,368,209
339,368,209
340,365,205
341,365,205
342,364,204
343,364,204
344,364,204
345,364,204
346,364,204
347,364,204
348,364,204
349,365,205
350,365,205
351,365,206
352,365,206
353,365,206
354,365,207
355,365,207
356,365,208
357,365,208
358,365,208
359,365,208
360,365,208
361,365,210
362,365,210
363,364,208
364,364,208
365,364,208
366,363,209
367,363,209
368,362,209
369,362,209
370,362,209
371,362,213
372,362,213
373,360,214
374,360,214
375,360,217
376,360,217
377,360,217
378,358,217
379,358,217
380,355,217
381,355,217
382,355,217
383,351,218
384,351,218
385,338,216
386,343,217
387,366,227
388,366,227
389,351,220
390,348,222
391,348,222
392,342,223
393,345,223
394,350,221
395,350,221
396,350,221
397,344,228
398,344,228
399,341,234
400,342,234
401,342,234
402,366,363
403,366,363
404,366,363
405,366,363
406,366,363
407,366,363
408,366,363
409,366,363
410,366,363
411,366,363
412,366,363
413,366,363
414,366,363
415,366,363
416,366,363
417,366,363
418,366,363
419,366,363
420,366,363
421,366,363
422,366,363
423,366,363
424,366,363
425,366,363
426,366,363
427,366,363
428,366,363
429,366,363
430,366,363
431,366,363
432,366,363
433,366,363
434,366,363
435,311,209
436,311,209
437,311,209
438,311,209
439,311,209
440,311,209
441,311,209
442,311,209
443,311,209
444,311,209
445,311,209
446,311,209
447,311,209
448,311,209
449,311,209
450,311,209
451,311,209
452,311,209
453,311,209
454,311,209
455,311,209
456,311,209
457,311,209
458,311,209
459,277,183
460,277,182
461,277,182
462,264,177
463,263,177
464,271,182
465,271,181
466,271,181
467,276,180
468,276,180
469,275,182
470,275,182
471,273,178
472,273,177
473,273,177
474,267,177
475,267,177
476,254,175
477,254,175
478,254,175
479,248,179
480,256,176
481,257,176
482,257,176
483,258,180
484,258,180
485,258,180
486,256,178
487,256,178
488,256,178
489,256,178
490,256,178
491,255,180
492,255,180
493,256,180
494,256,180
495,256,180
496,256,180
497,265,177
498,267,175
499,267,175
500,265,176
501,267,177
502,267,177
503,264,173
504,264,173
505,265,176
506,265,176
507,265,174
508,265,174
509,265,174
510,265,174
511,265,174
512,266,176
513,268,176
514,268,176
515,268,176
516,268,176
517,269,176
518,269,176
519,269,175
520,269,175
521,269,175
522,272,175
523,272,175
524,271,175
525,271,175
526,271,175
527,270,174
528,270,174
529,270,175
530,270,175
531,271,175
532,271,175
533,271,175
534,271,175
535,271,175
536,270,175
537,270,175
538,270,175
539,270,175
540,270,175
541,269,175
542,269,175
543,268,175
544,268,175
545,268,175
546,267,175
547,267,175
548,266,178
549,266,178
550,266,178
551,265,180
552,265,180
553,265,178
554,265,178
555,262,174
556,262,174
557,262,174
558,261,181
559,263,181
560,260,181
561,263,183
562,263,183
563,262,184
564,261,185
565,258,185
566,258,185
567,263,183
568,250,367
569,250,367
570,250,367
571,250,367
572,250,367
573,250,367
574,250,367
575,250,367
576,250,367
577,250,367
578,250,367
579,250,367
580,250,367
581,250,367
582,250,367
583,250,367
584,250,367
585,250,367
586,250,367
587,250,367
588,250,367
589,290,191
590,290,191
591,291,191
592,291,191
593,291,191
594,292,191
595,292,191
596,293,191
597,295,200
598,294,191
599,308,177
600,293,189
601,294,189
602,294,189
603,295,189
604,295,189
605,295,189
606,297,191
607,297,191
608,298,191
609,298,191
610,299,191
611,302,187
612,302,187
613,303,187
614,293,376
615,293,376
616,293,376
617,293,376
618,293,376
619,293,376
620,293,376
621,293,376
622,293,376
623,293,376
624,293,376
625,293,376
626,293,376
627,293,376
628,293,376
629,293,376
630,293,376
631,293,376
632,293,376
633,293,376
634,293,376
635,293,376
636,293,376
637,293,376
638,293,376
639,293,376
640,293,376
641,293,376
642,293,376
643,293,376
644,293,376
645,293,376
646,293,376
647,293,376
648,293,376
649,293,376
650,293,376
651,293,376
652,293,376
653,293,376
654,274,190
655,274,190
656,274,191
657,274,191
658,274,191
659,272,193
660,272,193
661,281,196
662,275,196
663,263,195
664,263,195
665,264,195
666,263,195
667,263,195
668,275,204
669,275,204
670,275,204
671,270,198
672,258,206
673,267,197
674,267,197
675,267,198
676,267,197
677,267,197
678,266,197
679,266,197
680,266,197
681,266,197
682,266,197
683,265,196
684,265,196
685,265,196
686,265,196
687,265,196
688,265,196
689,265,196
690,265,196
691,265,196
692,265,196
693,265,196
694,265,196
695,265,196
696,265,196
697,265,196
698,265,196
699,265,196
700,265,196
701,265,196
702,265,196
703,265,196
704,265,196
705,265,196
706,265,196
707,265,196
708,265,196
709,265,196
710,265,196
711,265,196
712,265,196
713,265,196
714,265,196
715,265,196
716,265,196
717,265,196
718,265,196
719,265,196
720,265,196
721,265,196
722,265,196
723,265,196
724,265,196
725,265,196
726,265,196
727,265,196
728,265,196
729,215,183
730,215,183
731,213,183
732,214,183
733,213,183
734,213,183
735,213,183
736,213,183
737,213,183
738,213,183
739,213,183
740,211,172
741,211,172
742,211,172
743,210,170
744,210,170
745,210,170
746,210,170
747,210,163
748,212,165
749,212,165
750,212,162
751,213,164
752,213,155
753,213,168
754,213,168
755,210,168
756,210,169
757,210,169
758,210,169
759,209,169
760,209,169
761,209,170
762,209,173
763,209,173
764,210,184
765,207,180
766,202,185
767,202,184
768,202,184
769,210,191
770,206,185
771,207,194
772,205,187
773,205,187
774,206,187
775,206,187
776,207,187
777,207,187
778,207,187
779,208,187
780,208,187
781,208,187
782,208,187
783,209,186
784,204,186
785,204,186
786,206,186
787,206,186
788,207,187
789,207,187
790,207,187
791,207,187
792,207,187
793,210,183
794,210,183
795,213,179
