0,424,194
1,426,189
2,425,194
3,425,195
4,425,195
5,425,195
6,425,195
7,425,195
8,425,198
9,425,198
10,425,199
11,425,199
12,425,199
13,425,200
14,425,200
15,426,200
16,426,200
17,426,200
18,426,202
19,426,202
20,425,203
21,425,203
22,424,204
23,424,204
24,424,204
25,423,205
26,423,205
27,422,205
28,422,205
29,422,205
30,420,206
31,420,206
32,419,208
33,419,208
34,417,210
35,417,210
36,417,210
37,415,211
38,415,211
39,413,212
40,413,212
41,413,212
42,411,214
43,411,214
44,409,215
45,409,215
46,406,216
47,406,216
48,406,216
49,404,217
50,404,217
51,402,218
52,402,218
53,402,218
54,399,219
55,399,219
56,397,219
57,397,219
58,394,220
59,394,220
60,394,220
61,391,220
62,391,220
63,388,221
64,388,221
65,388,221
66,386,222
67,386,222
68,383,224
69,383,224
70,381,225
71,381,225
72,381,225
73,378,226
74,378,226
75,375,227
76,375,227
77,375,227
78,372,228
79,372,228
80,370,229
81,370,229
82,367,231
83,367,231
84,367,231
85,365,232
86,365,232
87,361,234
88,361,237
89,361,237
90,357,239
91,357,239
92,355,241
93,355,241
94,353,243
95,353,243
96,353,243
97,351,245
98,351,245
99,350,247
100,350,247
101,350,247
102,349,247
103,349,247
104,347,249
105,347,249
106,345,250
107,345,250
108,345,250
109,345,250
110,343,252
111,341,253
112,341,253
113,341,253
114,339,255
115,339,255
116,337,257
117,337,257
118,336,259
119,336,259
120,336,259
121,334,261
122,334,261
123,332,262
124,332,262
125,332,262
126,331,263
127,331,263
128,330,265
129,330,265
130,333,267
131,333,267
132,333,267
133,333,267
134,333,267
135,330,270
136,330,270
137,335,270
138,334,271
139,334,271
140,334,271
141,334,271
142,334,271
143,334,271
144,334,271
145,334,271
146,334,271
147,339,267
148,339,267
149,339,267
150,339,267
151,322,282
152,322,282
153,322,282
154,322,282
155,322,282
156,320,290
157,320,290
158,317,290
159,317,290
160,317,290
161,317,290
162,302,290
163,302,290
164,300,291
165,300,291
166,299,293
167,299,293
168,299,293
169,297,293
170,297,293
171,304,294
172,304,294
173,304,294
174,302,295
175,303,294
176,301,296
177,301,296
178,298,296
179,298,296
180,298,296
181,296,298
182,297,311
183,295,311
184,295,311
185,295,311
186,295,310
187,295,310
188,294,312
189,294,312
190,303,292
191,303,292
192,303,292
193,302,292
194,302,292
195,301,293
196,301,293
197,299,291
198,299,293
199,299,293
200,299,293
201,299,303
202,300,302
203,300,302
204,300,302
205,301,302
206,301,302
207,302,300
208,302,300
209,302,300
210,303,299
211,303,299
212,309,300
213,307,300
214,309,303
215,309,303
216,309,302
217,310,302
218,310,302
219,313,302
220,313,302
221,313,302
222,316,293
223,316,302
224,318,302
225,318,302
226,320,301
227,320,301
228,320,301
229,324,300
230,324,304
231,327,304
232,327,304
233,327,304
234,330,303
235,330,303
236,334,301
237,334,301
238,334,301
239,334,301
240,334,301
241,335,301
242,335,301
243,336,301
244,336,301
245,333,305
246,332,304
247,332,304
248,330,302
249,330,302
250,330,302
251,330,302
252,330,302
253,328,300
254,346,300
255,346,300
256,346,300
257,346,300
258,345,298
259,345,298
260,345,298
261,345,298
262,345,298
263,354,296
264,354,296
265,354,296
266,354,296
267,350,294
268,350,294
269,350,294
270,352,294
271,352,294
272,352,292
273,352,292
274,353,289
275,353,289
276,353,289
277,368,327
278,355,278
279,352,276
280,352,276
281,352,276
282,350,266
283,350,259
284,350,256
285,350,256
286,351,254
287,351,254
288,351,254
289,360,256
290,360,256
291,362,253
292,362,253
293,362,253
294,364,250
295,364,250
296,367,247
297,367,247
298,369,245
299,369,245
300,369,245
301,371,241
302,371,241
303,373,239
304,373,239
305,373,239
306,374,236
307,374,236
308,376,234
309,376,234
310,377,233
311,377,233
312,377,233
313,377,232
314,363,222
315,363,216
316,362,215
317,362,215
318,362,215
319,362,215
320,362,215
321,362,215
322,362,215
323,362,215
324,362,215
325,362,215
326,362,215
327,362,215
328,362,215
329,362,215
330,357,215
331,357,215
332,357,215
333,357,215
334,357,197
335,357,197
336,357,197
337,355,197
338,355,197
339,354,197
340,353,197
341,353,197
342,353,197
343,353,197
344,351,195
345,351,195
346,344,191
347,344,191
348,344,191
349,340,189
350,340,189
351,331,182
352,331,181
353,331,181
354,326,179
355,326,179
356,335,187
357,335,187
358,330,184
359,330,184
360,330,184
361,323,182
362,323,182
363,319,183
364,305,177
365,305,177
366,301,180
367,301,180
368,288,182
369,288,182
370,280,183
371,280,183
372,280,183
373,279,185
374,279,185
375,270,186
376,270,186
377,266,177
378,256,177
379,256,177
380,249,178
381,249,178
382,246,181
383,246,181
384,246,181
385,241,183
386,241,183
387,237,184
388,237,184
389,237,184
390,233,185
391,233,185
392,232,168
393,232,168
394,231,169
395,231,169
396,231,169
397,231,169
398,231,169
399,231,169
400,231,169
401,231,169
402,228,167
403,228,167
404,229,167
405,229,167
406,231,167
407,231,167
408,217,174
409,220,174
410,220,174
411,228,171
412,228,171
413,228,171
414,226,170
415,226,170
416,232,170
417,232,170
418,231,169
419,231,169
420,231,169
421,232,170
422,232,170
423,234,171
424,234,171
425,234,171
426,237,173
427,257,175
428,259,177
429,259,177
430,260,180
431,260,180
432,260,180
433,261,180
434,261,180
435,263,180
436,263,180
437,263,180
438,264,181
439,271,187
440,274,187
441,274,187
442,277,187
443,277,187
444,277,187
445,279,187
446,279,187
447,282,187
448,282,187
449,282,187
450,283,187
451,283,187
452,285,187
453,285,187
454,287,187
455,287,187
456,287,187
457,289,187
458,289,187
459,291,187
460,291,187
461,291,187
462,293,187
463,293,187
464,300,186
465,300,186
466,300,186
467,300,186
468,300,186
469,301,203
470,301,203
471,301,203
472,301,203
473,301,203
474,301,204
475,301,204
476,301,205
477,301,205
478,302,206
479,302,207
480,302,207
481,302,207
482,302,207
483,302,207
484,302,207
485,302,207
486,302,208
487,302,208
488,302,209
489,302,209
490,302,210
491,302,210
492,302,210
493,299,215
494,299,215
495,297,218
496,297,218
497,297,218
498,293,220
499,293,220
500,293,221
501,293,221
502,295,221
503,296,221
504,296,221
505,299,221
506,299,221
507,304,221
508,304,221
509,304,221
510,305,221
511,305,221
512,309,221
513,309,221
514,315,221
515,315,221
516,315,221
517,326,221
518,326,221
519,333,221
520,333,221
521,333,221
522,339,221
523,339,221
524,346,221
525,346,221
526,353,221
527,353,221
528,353,221
529,360,221
530,360,221
531,367,221
532,367,221
533,367,221
534,374,220
535,374,220
536,375,215
537,375,215
538,389,222
539,389,222
540,389,222
541,393,223
542,393,223
543,392,213
544,403,218
545,403,218
546,407,218
547,407,218
548,409,218
549,374,207
550,374,207
551,374,207
552,374,207
553,374,207
554,374,207
555,376,207
556,376,207
557,376,207
558,376,207
559,376,207
560,376,207
561,376,207
562,374,204
563,374,204
564,374,204
565,376,204
566,376,204
567,383,198
568,383,198
569,383,198
570,388,196
571,388,196
572,390,195
573,390,195
574,406,207
575,406,207
576,406,207
577,411,207
578,411,207
579,417,206
580,417,206
581,417,206
582,424,207
583,424,207
584,430,208
585,430,208
586,438,212
587,438,212
588,421,222
589,426,224
590,426,224
591,426,224
592,426,224
593,426,224
594,430,224
595,430,224
596,439,224
597,439,224
598,438,221
599,438,221
600,438,221
601,446,221
602,446,221
603,450,218
604,450,218
605,450,218
606,442,222
607,442,222
608,445,222
609,445,222
610,454,231
611,446,243
612,446,250
613,450,250
614,450,250
615,456,250
616,456,250
617,456,250
618,460,250
619,460,250
620,464,250
621,464,250
622,466,251
623,475,251
624,475,251
625,478,251
626,478,251
627,480,251
628,480,251
629,480,251
630,478,243
631,478,243
632,471,243
633,471,243
634,471,235
635,471,235
636,471,235
637,472,231
638,472,231
639,472,231
640,472,231
641,472,231
642,474,231
643,474,231
644,474,231
645,474,231
646,475,233
647,476,236
648,476,236
